"id","happiness","autonomy","wealth","corruption","outlook"
342,6.33185095121469,6.49905506572792,3.46984405143651,5.32432440585318,"optimistic"
343,4.56944991332884,3.52565141786038,5.73811890500879,5.16175048055577,"pessimistic"
344,4.01860301987433,5.79640807554532,4.32908990829725,6.77299210346891,"pessimistic"
345,5.25362140374809,3.43219392161196,3.13244848556179,4.90688491852758,"optimistic"
346,4.2515432922359,4.2757719383669,1,2.99110953928356,"pessimistic"
347,1.45759738032342,1,3.48083735734519,6.64669411992554,"pessimistic"
348,5.44873540656601,4.00588623194226,3.09328727796033,3.62237100988345,"optimistic"
349,4.63302075498621,1.60053567467081,2.9243512703326,3.02555382276853,"pessimistic"
350,3.88844647116221,3.09681752094165,3.22253973471029,5.97324920936163,"optimistic"
351,5.23989440788536,4.30629917019624,3.33558951290261,3.59643830903774,"optimistic"
352,3.72745601797428,3.13827961804839,1.75761078413144,5.78404284513727,"pessimistic"
353,3.03022000851957,5.99878491137489,2.57854813365189,4.51557710692666,"pessimistic"
354,4.22025052936545,2.0735628802937,2.93384541275243,3.73138863928075,"optimistic"
355,6.24190767894503,3.59378965329943,4.81859140348998,4.99926254597586,"optimistic"
356,2.78255516402858,3.94833538946933,4.22467501681575,4.7736139907288,"pessimistic"
357,4.342087479225,5.21983190230003,5.08571961596792,5.28563155984031,"pessimistic"
358,3.97526654535403,3.45257973435649,4.94065511477112,6.43073698424085,"pessimistic"
359,3.84945264592443,2.29036469793901,4.25852992002207,2.68614619129265,"pessimistic"
360,6.11518607175369,5.58052964812881,4.34545908549499,4.11541146202957,"optimistic"
361,6.97961724943887,3.86524216799736,1.83440950497575,5.19086548209427,"optimistic"
362,5.75038549487064,4.87246324595472,4.71316592824283,3.49560454636696,"optimistic"
363,4.34080130605751,4.00957524167102,3.41309490664245,3.58908805386404,"pessimistic"
364,4.53916330313399,5.56415719888937,4.81277938210688,4.62577863471479,"optimistic"
365,4.81048833038505,5.81308951702214,4.32870632410815,2.69113022192825,"pessimistic"
366,5.63893405802958,3.69706855728455,2.60088096318365,4.02249349455103,"optimistic"
367,2.39276614394196,2.97429333994722,3.93507483296472,4.76542312290645,"pessimistic"
368,3.04416449128576,3.13041897554785,2.58731425790074,4.22717132799709,"pessimistic"
369,4.93650555806816,2.48633150615329,3.70673068286744,5.07386437257281,"optimistic"
370,5.18609627810813,3.66425305192316,2.1722306741847,4.79062964307898,"optimistic"
371,4.01252544082226,3.03631417004486,1.78622225511037,3.85908511895458,"optimistic"
372,4.34290972137877,3.59977857968807,4.04611464089809,3.99958238634339,"pessimistic"
373,2.42973124307155,3.64369618296622,2.18688300149512,4.55166869909836,"pessimistic"
374,1.78060502501126,1.46324433685089,2.61114453955056,3.39341974113638,"pessimistic"
375,4.15865859464828,3.74011288693036,4.06435302376916,4.93560389354833,"pessimistic"
376,4.69006032222827,3.16093356740555,3.73347133188575,2.49489303261104,"pessimistic"
377,5.77991199020451,5.51169301281718,2.25986489022488,3.78023935121165,"optimistic"
378,2.87191101679971,2.21442147247451,1,3.63624206437926,"pessimistic"
379,5.39668423831271,5.08498046599266,2.1932464030457,4.73191269361217,"optimistic"
380,5.60506674859404,2.28186422980119,4.28035146975802,1.90117069675205,"pessimistic"
381,2.95011253017997,3.90726949927474,2.85423429238366,4.42542565160612,"pessimistic"
382,1.96921062110247,4.46082555921749,3.63814629455146,5.05465715476824,"pessimistic"
383,6.01600997999429,4.79303783919346,4.67033727724156,4.64851599478245,"optimistic"
384,2.75748652156122,2.4715679800304,3.75639801131672,3.48005348830614,"pessimistic"
385,5.26543967417757,4.00275401602683,3.37807331611702,3.89293474292565,"optimistic"
386,2.28363184988316,4.07196336142291,2.7085104104706,6.69994815857455,"pessimistic"
387,4.14369146610926,3.38889838531682,4.13099600700679,3.89735411746931,"optimistic"
388,5.22649255438173,4.39443289529185,3.61230401810271,3.46942119557245,"optimistic"
389,2.68007502336082,3.97220943902089,2.73269684436767,3.60242386646632,"optimistic"
390,4.45531576597371,3.36392159124891,2.75731017089779,4.89743944379479,"pessimistic"
391,5.23364893775187,5.47065183188183,1.8666573525294,2.1583753746611,"pessimistic"
392,6.329613751489,4.29345689431198,5.93020747912012,3.14994815182939,"optimistic"
393,6.5252777723777,2.44237692913405,3.93768311431627,3.3088904209629,"optimistic"
394,5.06273321747273,3.32349773375187,5.01990676445068,4.182180036516,"pessimistic"
395,6.40439005709691,3.58412518579097,2.34703284478486,4.06518517964161,"optimistic"
396,5.41356548225061,5.5439976702459,3.808322839103,3.10634647934426,"pessimistic"
397,3.94837920265492,3.09318413410125,2.3964602993091,3.52198597995153,"pessimistic"
398,6.43271428369414,3.42662772480074,5.1050975435903,4.78433989629144,"optimistic"
399,2.93941717269647,4.76935099466128,1.89021781571486,6.7027548429759,"pessimistic"
400,5.26282714466478,3.50621878860501,4.2746378824193,5.42226500352095,"optimistic"
401,5.09080084781561,3.92532743887687,3.35347636930524,4.48572680216321,"optimistic"
402,5.13150610371511,3.6189527556909,3.98095308202334,3.7351140928893,"optimistic"
403,2.87153263637186,4.15594322405137,4.06183650379857,5.1243596437869,"pessimistic"
404,5.90027308632023,4.2904681329057,4.65991371997858,2.42200066303476,"pessimistic"
405,3.01876856780813,4.28620875205052,3.45098369491937,5.58420978640056,"pessimistic"
406,2.83382033765716,3.84384480503824,2.44903089659707,4.81265639652759,"pessimistic"
407,2.8069270292524,1.59587143618806,5.60683544074729,4.55371566731424,"pessimistic"
408,4.50406102190792,2.51651484692146,1,3.2636222248755,"optimistic"
409,4.05028159728385,3.53873786972804,1,3.20322583331925,"pessimistic"
410,5.01940344921629,3.78913457887085,1.62168700461373,3.7996577505731,"optimistic"
411,6.17503739125045,3.66461298861587,2.00676409942098,2.20721770065751,"optimistic"
412,3.38478977508283,4.9027248771591,1,3.59565736779011,"pessimistic"
413,3.51938947581733,2.97279673276968,3.09510482411049,4.29675548595652,"pessimistic"
414,5.34593621252154,3.41466433091144,2.00171800722422,3.99219073992066,"optimistic"
415,4.023438201703,4.7066607890998,1,5.98227986725104,"pessimistic"
416,1.66207769184038,4.23411491070941,1.90515625465957,4.53543290542846,"pessimistic"
417,5.63767978430364,3.27070819108247,3.21017487655189,5.3302908825638,"optimistic"
418,3.01904059638449,2.67120513718714,1.37026467502135,4.22217236978639,"pessimistic"
419,5.25001842890616,4.29412601083091,3.92209773985216,2.93551437904034,"optimistic"
420,6.67649555561913,6.73219439556809,4.42883497169042,4.77643371184236,"optimistic"
421,5.18040357551941,5.26315595188391,1.8599893095755,2.61268440038853,"pessimistic"
422,4.89224223917751,5.47084104839296,4.16446496310856,5.87763695710038,"pessimistic"
423,3.19823496569092,3.89463191041579,2.01929135590598,2.61194824119681,"pessimistic"
424,3.36466826693629,2.88761844690834,4.80755629289492,5.61350537583241,"pessimistic"
425,5.10728632581747,4.71454980872613,5.1616839058327,3.92128916136017,"pessimistic"
426,3.0995760209735,3.16067612149487,4.04470673044462,2.51963411837054,"optimistic"
427,4.95603337122111,4.56543140182946,1.78730424423979,3.92671868059236,"optimistic"
428,4.66141926280728,5.09333646721813,6.26618523698309,4.70137160259964,"optimistic"
429,4.26700645555822,2.77328832093248,2.16742051509631,3.49739780869211,"pessimistic"
430,2.59996402837281,4.25614553266615,1.1842038064445,2.33252761133653,"pessimistic"
431,3.04114805075403,3.80425384943374,1.97894113989634,4.93551810267588,"optimistic"
432,4.4523467365621,2.51115308419235,3.42178650152736,4.37184326668961,"pessimistic"
433,5.81021384813277,5.72317187472964,1.22188477568634,2.48855486745119,"optimistic"
434,5.05897380440926,5.15293282800316,2.80737947136626,3.89151168317238,"pessimistic"
435,3.68607536706056,4.60118154265336,1.53344783658502,4.49797047404766,"pessimistic"
436,7,5.85377571823129,3.96019479746106,4.44746247694435,"optimistic"
437,3.2230583260093,2.36165878815026,3.45963877492236,5.02787969619376,"optimistic"
438,5.51624600448317,4.27413228175764,3.70993885232542,4.79133698282281,"optimistic"
439,4.03187966560185,4.79569437205739,5.51463604333853,2.68523861815381,"pessimistic"
440,6.10178878850566,4.49331841820389,3.24293636118323,5.82703384391297,"optimistic"
441,4.08115886323667,4.50254691827943,3.4418670694694,1,"optimistic"
442,3.32467210531421,4.64013815368763,2.66516824506047,3.21320268403717,"optimistic"
443,1.94265095847044,3.87274215031603,3.24361326778154,3.66592943181436,"pessimistic"
444,3.51191173475423,2.21875971667717,3.44084320840667,3.73404872651675,"pessimistic"
445,2.32922523683451,2.27696538180393,1.3481309780035,4.83279386627151,"pessimistic"
446,5.84439585482523,4.30435040368018,3.51194247165889,2.18498670354068,"optimistic"
447,3.72699425262663,5.30354592692013,4.55673012699282,3.83733497647695,"pessimistic"
448,4.79521749013478,1.96610882362926,3.45802695107761,3.64614511742893,"pessimistic"
449,4.72627408477345,3.66105230810358,2.70522095871324,3.73037832990676,"pessimistic"
450,7,6.90037900064348,3.55813994789505,3.15283123643402,"optimistic"
451,4.40093876719114,3.67865233407959,1.84343284307614,5.67517987905054,"optimistic"
452,4.13235238572223,5.65418895916363,2.83874216951493,6.36475781718408,"optimistic"
453,3.23113489071688,3.8287363445304,3.08814520342889,2.76642643203338,"optimistic"
454,4.38663506393097,3.8660403426102,7,3.86039059639537,"pessimistic"
455,6.19095586955996,6.57738662251456,3.26054600856472,6.46801985609782,"optimistic"
456,2.7902782332507,3.86811609275651,1.30690360992714,5.16243780842012,"pessimistic"
457,4.28373002422629,3.07087174860545,1.95364740058213,3.73490102712658,"optimistic"
458,2.15446038331361,2.21425575651264,2.63867330467612,2.60356395845917,"pessimistic"
459,2.1765470411641,1.63336407638536,6.03229045540545,4.06248200952637,"pessimistic"
460,4.43693069949176,3.9888528510099,2.26877988787793,4.99104493130344,"pessimistic"
461,3.1309499325463,3.82339244767749,4.07077450575259,2.95826309742178,"pessimistic"
462,4.51854270168436,4.46044403434479,2.90007785950633,2.9035285626111,"pessimistic"
463,3.67496571680067,1.42550150489217,2.13920779074298,6.19757115489022,"pessimistic"
464,2.64039458527364,2.95477567014741,2.76383655923051,4.73533533841136,"pessimistic"
465,5.28561709367723,4.78922938493017,4.52772019159485,4.7850095746707,"pessimistic"
466,7,6.10387608093953,3.62372376829786,5.25301265977149,"optimistic"
467,5.00478334007422,2.85261157907418,3.41529599243344,3.20069184372045,"optimistic"
468,4.2910257592906,4.50482097694028,3.41362448835896,3.83485592545568,"optimistic"
469,3.6684776211763,3.48104655530571,2.97606375203124,4.7442001987982,"pessimistic"
470,5.31255817193368,2.75084196060014,3.32419346416456,3.04788162119508,"optimistic"
471,3.84472778636829,2.86144540204592,4.58873814150954,5.30558880789577,"optimistic"
472,4.95031814087023,4.52716803393412,4.24253846224539,3.71372890444926,"pessimistic"
473,7,5.55654621322712,4.21273116459346,1.65799331431763,"optimistic"
474,4.00988261509334,3.84535776521423,3.53998994334665,5.0165834445442,"pessimistic"
475,5.27195558225356,5.88519729497382,1.8859431125247,3.50725615691862,"optimistic"
476,3.72464350397702,1.51470022850986,3.15449668412276,4.67344985904357,"pessimistic"
477,4.72475830901685,6.384348543406,4.91435371103115,4.0671185707196,"pessimistic"
478,3.64332853028422,2.32059096414028,1,3.76359288104712,"pessimistic"
479,5.61344438588917,4.64716660425039,4.64692277884711,4.42327203097132,"pessimistic"
480,3.50028986418734,5.46351134772826,1,6.33972846629781,"pessimistic"
481,5.4711588118935,5.14044249432317,3.65987390561146,3.64533638632452,"optimistic"
482,4.26342249004783,4.39567027810666,4.10130657258355,5.13170536555064,"pessimistic"
483,5.80999597827645,4.48846106680457,4.44250239367565,2.27481428392145,"pessimistic"
484,1.7876154154147,2.75228458712206,3.59694076489175,4.06812702563027,"pessimistic"
485,4.22548024448555,6.30486424715125,3.74776792936329,4.51325998303061,"pessimistic"
486,7,3.56951220582504,3.8801633555869,3.75432822075625,"optimistic"
487,2.43910010143089,3.74976144223177,2.79419430119625,4.1290508872008,"pessimistic"
488,5.10094935926093,3.48952876743714,3.10504803956723,2.05960549395029,"pessimistic"
489,3.34503331860273,5.1637311995437,2.45844061854633,6.18961455829996,"pessimistic"
490,4.60625578783895,3.17362180885989,2.78800524483476,4.92636372765131,"optimistic"
491,5.92591769315811,5.82531443822743,3.94350890572259,3.7135068686994,"optimistic"
492,3.29705461973571,4.84858591203359,3.38591997944352,3.36480943313537,"pessimistic"
493,4.03021895579699,3.1430520686977,4.9564086571043,5.71171243741704,"optimistic"
494,6.37165360750567,5.12875856133282,3.53729513919474,2.84546865168988,"optimistic"
495,2.71954397251861,2.80002367548958,1.69076542142288,3.56490396952261,"pessimistic"
496,4.56002044943764,3.05841610693389,4.6124629962554,4.90672981473099,"pessimistic"
497,4.74320132821623,3.8435792849864,2.699387757551,3.75199062571869,"optimistic"
498,4.13305559559144,4.69418281804566,1,4.66518825879003,"pessimistic"
499,4.39790424391615,2.9547366472947,2.34240547798228,3.75500150395027,"pessimistic"
500,5.34078853017287,5.05275729441986,4.70717626049058,5.91249675790753,"pessimistic"
